CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
28997,MR.,HECTOR,CARLSON,1947-11-27,S,M,hector16@adventure-works.com,40000,2,High School,Professional,N
28998,MRS.,KRISTINA,RODRIGUEZ,1947-03-13,M,F,kristina19@adventure-works.com,40000,2,High School,Professional,Y
28999,,EDWARD,MARTINEZ,1947-10-24,M,NA,edward40@adventure-works.com,70000,2,Bachelors,Management,N
29000,MR.,NATHAN,BAKER,1947-08-22,S,M,nathan44@adventure-works.com,70000,2,Bachelors,Management,Y
29001,MR.,CARL,NATH,1947-10-18,S,M,carl17@adventure-works.com,70000,2,Bachelors,Management,N
29002,MRS.,HANNAH,WALKER,1948-03-23,M,F,hannah21@adventure-works.com,70000,2,Partial College,Professional,Y
29003,MRS.,VERONICA,PEREZ,1948-04-18,M,F,veronica23@adventure-works.com,70000,2,Partial College,Professional,Y
29004,MR.,ANDREW,THOMAS,1948-11-24,M,M,andrew20@adventure-works.com,70000,4,Bachelors,Management,Y
29005,MR.,CAMERON,GONZALES,1949-09-16,S,M,cameron12@adventure-works.com,60000,2,Partial College,Professional,Y
29006,MR.,CHRISTIAN,KUMAR,1949-02-25,S,M,christian14@adventure-works.com,60000,2,Partial College,Professional,Y
29007,MR.,ELIJAH,PERRY,1949-12-26,S,M,elijah11@adventure-works.com,60000,2,Partial College,Professional,Y
29008,MR.,ANDRES,LUO,1949-12-02,S,M,andres3@adventure-works.com,60000,2,Bachelors,Management,N
29009,MR.,STANLEY,ARUN,1949-10-17,M,M,stanley7@adventure-works.com,60000,2,Bachelors,Management,Y
29010,MRS.,JENNIFER,LONG,1949-12-02,S,F,jennifer83@adventure-works.com,60000,2,Bachelors,Management,N
29011,MRS.,ALLISON,ROBERTS,1949-10-13,M,F,allison26@adventure-works.com,70000,4,Partial College,Professional,Y
29012,MR.,JEREMIAH,TAYLOR,1950-01-03,M,M,jeremiah2@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y
29013,MRS.,EMMA,HALL,1950-05-10,S,F,emma23@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y
29014,MR.,RYAN,POWELL,1950-02-04,M,M,ryan11@adventure-works.com,60000,2,Partial College,Professional,Y
29015,MRS.,TRINITY,MURPHY,1950-02-03,M,F,trinity13@adventure-works.com,60000,2,Partial College,Professional,Y
29016,MR.,JACKSON,PEREZ,1950-03-20,S,M,jackson33@adventure-works.com,60000,2,Partial College,Professional,N
29017,MR.,GABRIEL,LONG,1950-06-26,M,M,gabriel6@adventure-works.com,60000,2,High School,Professional,N
29018,MR.,DREW,LUO,1950-06-13,M,M,drew6@adventure-works.com,60000,2,Partial College,Professional,Y
29019,MR.,ISAIAH,MORRIS,1950-06-26,S,M,isaiah18@adventure-works.com,70000,4,Partial College,Professional,N
29020,MR.,JACKSON,YOUNG,1950-01-18,S,M,jackson48@adventure-works.com,80000,3,Bachelors,Management,Y
29021,MR.,WILLIAM,CLARK,1951-08-18,S,M,william14@adventure-works.com,60000,2,High School,Professional,Y
29022,MRS.,SYDNEY,DIAZ,1951-11-03,S,F,sydney43@adventure-works.com,60000,2,High School,Professional,Y
29023,MR.,DALTON,CAMPBELL,1951-12-24,M,M,dalton41@adventure-works.com,60000,2,Partial College,Professional,Y
29024,MRS.,DEANNA,BLANCO,1951-09-09,S,F,deanna42@adventure-works.com,60000,2,Partial College,Professional,Y
29025,MR.,MIGUEL,HAYES,1951-02-03,S,M,miguel69@adventure-works.com,60000,2,Partial College,Professional,Y
29026,MRS.,SYDNEY,MITCHELL,1952-04-25,M,F,sydney52@adventure-works.com,40000,2,Partial High School,Skilled Manual,N
29027,MR.,JACOB,WALKER,1952-09-26,S,M,jacob19@adventure-works.com,70000,2,High School,Professional,N
29028,MR.,SAMUEL,PARKER,1952-11-02,S,M,samuel30@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
29029,MR.,MARCUS,BENNETT,1952-08-27,S,M,marcus50@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
29031,MR.,BRANDON,CHEN,1952-06-10,M,M,brandon22@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
29032,MRS.,TAYLOR,RAMIREZ,1952-02-10,S,F,taylor19@adventure-works.com,70000,2,Partial High School,Skilled Manual,N
29033,MRS.,NATALIE,COOPER,1953-09-16,M,F,natalie11@adventure-works.com,60000,3,High School,Professional,N
29034,MR.,JONATHAN,PATTERSON,1953-01-15,M,M,jonathan10@adventure-works.com,60000,3,High School,Professional,N
29035,MR.,ELIJAH,SCOTT,1953-08-22,S,M,elijah40@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y
29036,MRS.,REBECCA,BAKER,1953-10-25,M,F,rebecca18@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y
29037,MR.,BRANDON,LEWIS,1966-10-16,M,M,brandon51@adventure-works.com,60000,0,Graduate Degree,Professional,N
29038,MS.,VANESSA,HUGHES,1966-10-23,S,F,vanessa12@adventure-works.com,60000,0,Graduate Degree,Professional,N
29039,MR.,XAVIER,HAYES,1969-10-26,S,M,xavier63@adventure-works.com,70000,5,Graduate Degree,Professional,N
29040,MRS.,COLLEEN,LIU,1969-03-20,S,F,colleen4@adventure-works.com,70000,5,Graduate Degree,Professional,N
29041,MR.,CHARLES,COLLINS,1972-04-10,S,M,charles45@adventure-works.com,80000,0,Bachelors,Management,Y
29042,MR.,EDWARD,JACKSON,1968-02-02,M,M,edward34@adventure-works.com,80000,0,Bachelors,Management,Y
29043,MR.,LUKE,ALEXANDER,1968-07-15,M,M,luke8@adventure-works.com,80000,0,Bachelors,Management,Y
29044,MRS.,OLIVIA,WILSON,1968-03-02,S,F,olivia6@adventure-works.com,90000,4,Bachelors,Management,Y
29045,MS.,ANNA,JONES,1967-11-10,S,F,anna64@adventure-works.com,110000,0,Graduate Degree,Management,N
29046,MRS.,GABRIELLA,RICHARDSON,1963-02-19,S,F,gabriella7@adventure-works.com,80000,4,Bachelors,Management,N
29047,MR.,JACK,LOPEZ,1963-06-02,M,M,jack48@adventure-works.com,80000,4,Bachelors,Management,Y
29048,MR.,WILLIAM,HARRIS,1968-10-03,S,M,william9@adventure-works.com,110000,2,Bachelors,Management,N
29049,MS.,KELLY,SIMMONS,1979-09-26,S,F,kelly20@adventure-works.com,40000,0,High School,Skilled Manual,Y
29050,MR.,JACK,RUSSELL,1979-07-22,S,M,jack20@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
29051,MS.,MICHELE,SHE,1979-08-25,S,F,michele0@adventure-works.com,40000,0,Partial College,Skilled Manual,N
29052,MR.,IAN,PETERSON,1979-02-04,S,M,ian71@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
29053,MR.,NELSON,GOMEZ,1944-10-03,S,M,nelson1@adventure-works.com,10000,5,High School,Skilled Manual,N
29054,MRS.,ABBY,KAPOOR,1944-09-03,M,F,abby0@adventure-works.com,20000,3,High School,Skilled Manual,Y
29055,MRS.,MONICA,SAI,1944-11-11,M,F,monica6@adventure-works.com,20000,4,High School,Skilled Manual,Y
29056,MS.,ANGELICA,GRIFFIN,1979-03-05,M,F,angelica20@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
29057,MS.,LATOYA,ANDERSEN,1978-05-09,S,F,latoya11@adventure-works.com,30000,0,Partial College,Skilled Manual,N
29058,MS.,OLIVIA,REED,1978-01-03,S,F,olivia28@adventure-works.com,60000,0,Partial College,Skilled Manual,N
29059,MS.,JOCELYN,PERRY,1978-06-20,S,F,jocelyn8@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
29060,MR.,DAVID,WASHINGTON,1978-04-01,S,M,david46@adventure-works.com,60000,0,Partial College,Skilled Manual,N
29061,MR.,JAIME,KUMAR,1945-04-19,S,M,jaime31@adventure-works.com,10000,2,Partial High School,Clerical,Y
29062,MR.,DENNIS,LIU,1945-04-21,M,M,dennis5@adventure-works.com,20000,4,High School,Skilled Manual,Y
29063,MR.,ALAN,LIANG,1946-08-25,S,M,alan20@adventure-works.com,20000,4,High School,Skilled Manual,N
29064,MR.,JOSE,BUTLER,1946-12-10,S,M,jose8@adventure-works.com,30000,2,Partial College,Clerical,Y
29065,MRS.,PAMELA,RODRIGUEZ,1946-02-21,S,F,pamela22@adventure-works.com,30000,2,Partial College,Clerical,N
29066,MR.,RICKY,SUAREZ,1946-01-28,M,M,ricky20@adventure-works.com,40000,2,Bachelors,Management,Y
29067,MR.,RUSSELL,CHANDER,1946-05-10,M,M,russell18@adventure-works.com,40000,2,Bachelors,Management,Y
29068,MRS.,CASSANDRA,MADAN,1947-03-18,S,F,cassandra8@adventure-works.com,20000,4,High School,Skilled Manual,N
29071,MS.,MEGAN,THOMAS,1977-11-18,S,F,megan14@adventure-works.com,40000,0,Bachelors,Professional,N
29072,MS.,EMMA,RAMIREZ,1977-08-18,S,F,emma43@adventure-works.com,40000,0,Bachelors,Professional,N
29073,MS.,MELANIE,BARNES,1977-02-19,S,F,melanie18@adventure-works.com,40000,0,Bachelors,Professional,N
29074,MS.,JOAN,LONG,1977-07-28,S,F,joan9@adventure-works.com,40000,0,Partial College,Skilled Manual,N
29075,MR.,JACK,WRIGHT,1977-07-05,S,M,jack56@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
29076,MS.,MEGAN,MILLER,1977-03-04,S,F,megan9@adventure-works.com,60000,0,Partial College,Skilled Manual,N
29077,MR.,BLAKE,HENDERSON,1977-11-23,S,M,blake52@adventure-works.com,70000,0,Partial College,Skilled Manual,Y
29078,MS.,VICTORIA,SANDERS,1977-09-27,M,F,victoria47@adventure-works.com,70000,0,Partial College,Skilled Manual,Y
29079,MR.,BRIAN,ROGERS,1976-06-07,M,M,brian31@adventure-works.com,60000,0,Partial College,Skilled Manual,N
29080,MRS.,YOLANDA,NARA,1949-07-17,M,F,yolanda15@adventure-works.com,20000,2,Partial High School,Clerical,Y
29081,MR.,DARREN,LOPEZ,1949-03-17,S,M,darren18@adventure-works.com,20000,2,Partial High School,Clerical,Y
29082,MRS.,SABRINA,RAMOS,1949-01-22,S,F,sabrina11@adventure-works.com,20000,2,Partial High School,Clerical,Y
29083,MRS.,TONI,SULLIVAN,1950-08-21,S,F,toni13@adventure-works.com,10000,2,Partial High School,Clerical,Y
29084,MRS.,BETH,HERNANDEZ,1950-06-23,S,F,beth6@adventure-works.com,20000,2,Partial High School,Clerical,Y
29085,MR.,BRAD,GOEL,1950-11-27,M,M,brad20@adventure-works.com,20000,2,Partial High School,Clerical,Y
29086,MR.,FRANK,DIAZ,1950-01-13,S,M,frank33@adventure-works.com,20000,2,Partial High School,Clerical,N
29087,MR.,STEVE,YE,1950-10-16,M,M,steve13@adventure-works.com,20000,2,Partial High School,Clerical,Y
29088,MRS.,TAMARA,ANAND,1950-03-01,S,F,tamara31@adventure-works.com,20000,2,Partial High School,Clerical,Y
29089,MR.,NOAH,HENDERSON,1980-01-13,S,M,noah1@adventure-works.com,40000,0,Bachelors,Professional,Y
29090,MRS.,LACEY,YE,1952-08-21,M,F,lacey22@adventure-works.com,20000,2,Partial High School,Clerical,N
29091,MRS.,MALLORY,HERNANDEZ,1952-10-12,M,F,mallory11@adventure-works.com,20000,2,Partial High School,Clerical,Y
29092,MR.,JESSIE,MA,1952-11-26,S,M,jessie20@adventure-works.com,20000,2,Partial High School,Clerical,N
29093,MR.,ERIK,BLANCO,1952-10-05,M,M,erik16@adventure-works.com,20000,2,Partial High School,Clerical,Y
29094,MR.,JESSIE,HE,1952-06-26,M,M,jessie23@adventure-works.com,30000,3,High School,Skilled Manual,Y
29095,MR.,JAIME,JIMENEZ,1952-03-28,M,M,jaime47@adventure-works.com,30000,3,High School,Skilled Manual,N
29096,MRS.,MARGARET,STEWART,1953-02-10,M,F,margaret6@adventure-works.com,40000,2,Partial College,Skilled Manual,Y
29097,MRS.,BONNIE,BECK,1953-12-10,S,F,bonnie26@adventure-works.com,40000,2,Partial College,Skilled Manual,Y
29098,MR.,JIMMY,GILL,1953-04-10,M,M,jimmy17@adventure-works.com,40000,2,Partial College,Skilled Manual,N
29099,MR.,TONY,SHEN,1953-07-12,M,M,tony5@adventure-works.com,40000,2,Partial College,Skilled Manual,Y
29100,MRS.,VANESSA,DIAZ,1954-01-19,S,F,vanessa22@adventure-works.com,40000,3,Partial High School,Clerical,Y
29101,MRS.,MONIQUE,RUBIO,1954-06-08,S,F,monique17@adventure-works.com,40000,3,Partial High School,Clerical,Y
29102,MRS.,MARIE,MEHTA,1955-03-25,S,F,marie15@adventure-works.com,80000,2,Partial College,Skilled Manual,N
29103,MR.,KARL,RAJI,1955-11-08,M,M,karl21@adventure-works.com,80000,2,Partial College,Skilled Manual,Y
29104,MR.,NATHAN,ZHANG,1975-07-16,M,M,nathan20@adventure-works.com,40000,0,Partial College,Skilled Manual,N
29106,MR.,CALVIN,BECK,1975-03-07,S,M,calvin19@adventure-works.com,40000,0,High School,Skilled Manual,N
29107,MS.,TONYA,LUO,1975-04-17,S,F,tonya6@adventure-works.com,40000,0,High School,Skilled Manual,Y
29108,MR.,SETH,EVANS,1975-06-22,S,M,seth45@adventure-works.com,60000,0,Partial College,Skilled Manual,N
29109,MS.,ELIZABETH,MILLER,1974-07-17,M,F,elizabeth10@adventure-works.com,50000,0,High School,Skilled Manual,Y
29110,MS.,SYDNEY,SMITH,1973-04-11,S,F,sydney64@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
29111,MR.,DALE,ANAND,1973-11-25,S,M,dale20@adventure-works.com,70000,0,Partial College,Professional,N
29112,MR.,EDWARD,POWELL,1976-06-24,S,M,edward57@adventure-works.com,60000,0,Partial College,Professional,N
29113,MRS.,ALÍCIA,ANAND,1956-05-26,S,F,alícia18@adventure-works.com,80000,2,High School,Skilled Manual,N
29114,MR.,LEVI,RAMAN,1956-09-19,M,M,levi11@adventure-works.com,80000,2,High School,Skilled Manual,Y
29115,MRS.,JACQUELYN,MUNOZ,1957-02-08,M,F,jacquelyn7@adventure-works.com,70000,2,High School,Skilled Manual,Y
29116,MRS.,JANELLE,PATEL,1958-05-08,M,F,janelle3@adventure-works.com,100000,1,Bachelors,Management,Y
29117,MR.,GLENN,SHE,1958-02-04,S,M,glenn24@adventure-works.com,100000,1,Bachelors,Management,N
29118,MR.,NOAH,GRIFFIN,1958-02-06,S,M,noah18@adventure-works.com,100000,1,Bachelors,Management,N
29119,MR.,LEE,OLIVER,1958-10-13,S,M,lee20@adventure-works.com,100000,1,Bachelors,Management,N
29120,MRS.,KAITLYN,BROWN,1958-03-23,S,F,kaitlyn27@adventure-works.com,100000,1,Bachelors,Management,Y
29121,MRS.,JULIE,LUO,1959-03-16,S,F,julie10@adventure-works.com,100000,1,Bachelors,Management,Y
29122,MR.,SHANNON,MUNOZ,1959-03-05,M,M,shannon28@adventure-works.com,100000,1,Bachelors,Management,Y
29123,MRS.,TONYA,GOEL,1959-12-20,M,F,tonya19@adventure-works.com,100000,1,Bachelors,Management,Y
29124,MR.,ANGEL,EDWARDS,1974-01-14,M,M,angel23@adventure-works.com,50000,0,High School,Professional,Y
29125,MS.,ANDREA,REED,1974-12-10,M,F,andrea20@adventure-works.com,60000,0,Partial College,Professional,Y
29126,MS.,CHLOE,COX,1974-09-26,S,F,chloe56@adventure-works.com,60000,0,Partial College,Professional,N
29127,MR.,BRYAN,MURPHY,1966-11-19,M,M,bryan15@adventure-works.com,120000,2,Bachelors,Management,Y
29128,MS.,ALYSSA,REED,1966-09-14,M,F,alyssa28@adventure-works.com,130000,0,Graduate Degree,Management,Y
29129,MR.,TIMOTHY,WATSON,1966-03-01,M,M,timothy2@adventure-works.com,130000,1,Graduate Degree,Management,Y
29130,MRS.,HANNAH,WASHINGTON,1957-09-22,M,F,hannah35@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
29131,MR.,BRANDON,COLEMAN,1964-05-16,S,M,brandon3@adventure-works.com,40000,0,Bachelors,Professional,N
29132,MS.,BRIANNA,COOK,1964-06-16,S,F,brianna29@adventure-works.com,40000,0,Bachelors,Professional,Y
29133,MRS.,SYDNEY,KING,1964-03-17,S,F,sydney60@adventure-works.com,60000,4,Bachelors,Skilled Manual,N
29134,MR.,PEDRO,DOMINGUEZ,1964-03-16,M,M,pedro33@adventure-works.com,60000,4,Bachelors,Skilled Manual,N
29135,MR.,ADAM,ALLEN,1964-10-04,M,M,adam52@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y
29136,,CAROLINE,BRYANT,1964-05-08,M,NA,caroline19@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y
29137,MR.,JACK,ALLEN,1963-07-20,M,M,jack58@adventure-works.com,70000,4,Bachelors,Skilled Manual,Y
29139,MRS.,RILEY,COLEMAN,1968-08-22,S,F,riley4@adventure-works.com,60000,2,Graduate Degree,Professional,N
29140,MR.,RICHARD,WARD,1963-11-28,S,M,richard84@adventure-works.com,60000,3,Graduate Degree,Professional,Y
29141,MRS.,SUZANNE,WANG,1962-07-17,S,F,suzanne2@adventure-works.com,60000,1,Bachelors,Professional,N
29142,MRS.,ASHLEY,SMITH,1962-05-24,M,F,ashley0@adventure-works.com,60000,1,Bachelors,Professional,Y
29143,MRS.,GRACE,JENKINS,1962-03-16,S,F,grace54@adventure-works.com,60000,1,Bachelors,Professional,N
29144,MR.,BRANDON,ZHANG,1962-02-11,M,M,brandon20@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
29145,MRS.,SHELBY,GRAY,1962-08-10,M,F,shelby6@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
29146,MR.,IAN,HENDERSON,1962-10-08,M,M,ian45@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
29147,MRS.,MARY,ROBERTS,1961-02-14,S,F,mary17@adventure-works.com,40000,4,High School,Skilled Manual,N
29148,MRS.,GABRIELLA,MURPHY,1961-11-13,S,F,gabriella13@adventure-works.com,40000,4,High School,Skilled Manual,Y
29149,MRS.,ARIANA,BELL,1961-08-20,M,F,ariana12@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
29150,MR.,WYATT,GRIFFIN,1961-07-12,M,M,wyatt49@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
29151,MRS.,CAROLINE,LONG,1961-03-23,M,F,caroline10@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
29152,MR.,STEVEN,SANDERS,1961-07-25,M,M,steven13@adventure-works.com,60000,1,Partial College,Skilled Manual,N
29153,MR.,PEDRO,ARUN,1960-03-17,S,M,pedro7@adventure-works.com,40000,0,Bachelors,Professional,N
29154,MR.,EDUARDO,BENNETT,1967-09-16,S,M,eduardo45@adventure-works.com,60000,0,Partial College,Skilled Manual,N
29155,MS.,GABRIELLA,KELLY,1967-10-08,S,F,gabriella0@adventure-works.com,60000,0,Partial College,Skilled Manual,N
29156,MS.,ASHLEY,BARNES,1967-10-22,S,F,ashley29@adventure-works.com,60000,0,Graduate Degree,Professional,N
29157,MR.,SETH,POWELL,1967-04-27,S,M,seth56@adventure-works.com,60000,0,Graduate Degree,Professional,N
29158,MR.,IAN,EDWARDS,1960-12-11,M,M,ian38@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
29159,MRS.,EMMA,MORGAN,1960-07-14,M,F,emma30@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
29160,MR.,LOGAN,BAKER,1959-02-26,S,M,logan41@adventure-works.com,60000,5,Bachelors,Professional,Y
29161,MR.,THOMAS,MARTINEZ,1959-07-24,S,M,thomas81@adventure-works.com,60000,5,Bachelors,Professional,N
29162,MR.,XAVIER,MURPHY,1959-02-13,M,M,xavier82@adventure-works.com,60000,4,Bachelors,Professional,Y
29163,MR.,MASON,MURPHY,1959-02-06,S,M,mason14@adventure-works.com,60000,4,Bachelors,Professional,N
29164,MRS.,JENNIFER,JAMES,1959-09-23,M,F,jennifer70@adventure-works.com,60000,4,Bachelors,Professional,Y
29165,MR.,BENJAMIN,PERRY,1959-06-17,S,M,benjamin8@adventure-works.com,70000,2,Graduate Degree,Professional,N
29166,MR.,JAIME,HERNANDEZ,1959-05-02,S,M,jaime46@adventure-works.com,80000,2,Graduate Degree,Professional,N
29167,MRS.,DAWN,SHEN,1959-03-12,S,F,dawn26@adventure-works.com,80000,2,Graduate Degree,Professional,N
29168,MR.,DERRICK,ROMERO,1959-02-26,S,M,derrick9@adventure-works.com,80000,4,Graduate Degree,Professional,N
29169,MRS.,VICTORIA,BAILEY,1958-09-18,S,F,victoria33@adventure-works.com,60000,1,Bachelors,Professional,N
29170,MRS.,ALEXANDRA,ADAMS,1958-10-16,S,F,alexandra57@adventure-works.com,60000,1,Bachelors,Professional,N
29171,MR.,JAY,ALVAREZ,1958-05-04,M,M,jay34@adventure-works.com,70000,5,Graduate Degree,Professional,Y
29172,MR.,ARTURO,CARSON,1958-10-24,S,M,arturo41@adventure-works.com,70000,5,Bachelors,Professional,Y
29173,MR.,RICHARD,BRADLEY,1958-11-20,S,M,richard57@adventure-works.com,70000,5,Bachelors,Professional,N
29174,MR.,RICHARD,PARKER,1958-11-15,S,M,richard36@adventure-works.com,80000,5,Graduate Degree,Professional,N
29175,MR.,SEAN,RIVERA,1958-08-06,M,M,sean24@adventure-works.com,80000,5,Graduate Degree,Professional,Y
29177,MR.,FRANK,MARTIN,1929-11-06,M,M,frank30@adventure-works.com,70000,3,Graduate Degree,Management,Y
29178,MRS.,CANDICE,SHE,1969-09-01,M,F,candice7@adventure-works.com,80000,4,Graduate Degree,Management,Y
29179,MRS.,PATRICIA,MEHTA,1969-06-10,M,F,patricia17@adventure-works.com,90000,1,Graduate Degree,Management,Y
29180,MR.,ERIK,GOMEZ,1969-04-05,M,M,erik2@adventure-works.com,100000,1,Graduate Degree,Management,Y
29181,MRS.,MELINDA,SUAREZ,1968-05-13,S,F,melinda14@adventure-works.com,60000,2,Bachelors,Professional,N
29182,MR.,WESLEY,XU,1968-12-26,M,M,wesley12@adventure-works.com,60000,2,Bachelors,Professional,Y
29183,MRS.,GABRIELLE,SIMMONS,1970-11-24,M,F,gabrielle37@adventure-works.com,80000,4,Graduate Degree,Management,Y
29184,MRS.,KRISTI,MADAN,1970-04-12,M,F,kristi24@adventure-works.com,80000,4,Graduate Degree,Management,Y
29185,MR.,WARREN,LI,1968-09-21,M,M,warren20@adventure-works.com,60000,2,Bachelors,Professional,Y
29186,MR.,MATHEW,SERRANO,1968-06-19,S,M,mathew12@adventure-works.com,60000,2,Bachelors,Professional,N
29187,MR.,JEROME,RAMOS,1968-04-12,M,M,jerome16@adventure-works.com,60000,2,Bachelors,Professional,Y
29188,MR.,COLIN,KUMAR,1968-09-19,S,M,colin31@adventure-works.com,70000,5,Bachelors,Professional,Y
29189,MR.,ROY,DOMINGUEZ,1967-06-23,S,M,roy32@adventure-works.com,70000,5,Bachelors,Professional,N
29190,MRS.,KAITLIN,SURI,1969-08-11,S,F,kaitlin0@adventure-works.com,120000,1,Graduate Degree,Management,N
29191,MRS.,CHELSEA,WEBER,1969-11-19,S,F,chelsea4@adventure-works.com,130000,1,Graduate Degree,Management,N
29192,MRS.,JESSICA,RAMIREZ,1967-10-27,M,F,jessica19@adventure-works.com,70000,5,Bachelors,Professional,Y
29193,MR.,ALEJANDRO,LIANG,1966-09-06,S,M,alejandro20@adventure-works.com,80000,5,Graduate Degree,Management,Y
29194,MS.,GRACE,POWELL,1966-10-25,M,F,grace56@adventure-works.com,90000,0,Bachelors,Professional,Y
29195,MS.,BARBARA,XU,1966-10-10,M,F,barbara22@adventure-works.com,90000,0,Bachelors,Professional,N
29196,MR.,DARREN,SERRANO,1966-01-21,M,M,darren39@adventure-works.com,90000,2,Bachelors,Professional,Y
29197,MRS.,MORGAN,BROWN,1953-07-04,S,F,morgan27@adventure-works.com,60000,3,Partial High School,Skilled Manual,N
29198,MRS.,FAITH,RAMIREZ,1953-07-06,M,F,faith28@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y
29199,MR.,JAMES,WILSON,1953-10-07,S,M,james72@adventure-works.com,60000,3,Partial High School,Skilled Manual,N
29200,MR.,JACKSON,COLLINS,1957-02-25,M,M,jackson32@adventure-works.com,60000,2,High School,Professional,Y
29201,MRS.,KARA,JAI,1957-05-18,S,F,kara10@adventure-works.com,70000,3,Partial College,Professional,N
29202,MR.,JERRY,KUMAR,1957-11-18,M,M,jerry8@adventure-works.com,70000,3,Partial College,Professional,Y
